id,Age,Sex,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Default,Loan Eligibility
11521.0,65.0,female,free,rich,rich,8405.0,24.0,education,1,No
11522.0,60.0,male,rent,quite rich,moderate,10909.0,51.0,furniture/equipment,1,No
11523.0,56.0,male,free,quite rich,rich,18274.0,57.0,repairs,1,No
11524.0,66.0,female,rent,rich,little,19033.0,41.0,radio/TV,1,No
11525.0,66.0,female,own,moderate,moderate,14815.0,19.0,furniture/equipment,0,Yes
11526.0,29.0,female,own,moderate,rich,16259.0,7.0,domestic appliances,1,No
11527.0,62.0,female,own,moderate,moderate,13031.0,20.0,domestic appliances,0,Yes
11528.0,27.0,male,own,moderate,moderate,14464.0,59.0,business,0,Yes
11529.0,24.0,female,own,moderate,rich,14929.0,40.0,repairs,0,Yes
11530.0,63.0,male,free,little,moderate,18886.0,20.0,business,0,Yes
11531.0,72.0,male,rent,moderate,moderate,3150.0,34.0,repairs,1,No
11532.0,18.0,male,rent,rich,little,15719.0,34.0,radio/TV,0,Yes
11533.0,66.0,male,rent,quite rich,rich,19495.0,27.0,furniture/equipment,1,No
11534.0,53.0,female,free,quite rich,moderate,19372.0,38.0,furniture/equipment,0,Yes
11535.0,38.0,female,rent,moderate,moderate,18844.0,49.0,furniture/equipment,0,Yes
11536.0,54.0,male,rent,rich,moderate,2848.0,50.0,car,0,Yes
11537.0,69.0,female,free,little,moderate,14648.0,7.0,domestic appliances,0,Yes
11538.0,41.0,male,rent,quite rich,moderate,14263.0,11.0,repairs,0,Yes
11539.0,72.0,male,free,quite rich,moderate,14500.0,22.0,repairs,0,Yes
11540.0,42.0,female,rent,little,rich,10334.0,37.0,car,0,Yes
11541.0,24.0,female,own,moderate,rich,16267.0,54.0,radio/TV,1,No
11542.0,59.0,female,own,quite rich,moderate,9671.0,24.0,radio/TV,0,Yes
11543.0,34.0,female,free,rich,rich,6966.0,15.0,car,0,Yes
11544.0,46.0,male,free,rich,rich,10512.0,14.0,furniture/equipment,0,Yes
11545.0,47.0,male,free,quite rich,moderate,6146.0,49.0,car,0,Yes
11546.0,24.0,male,free,moderate,moderate,14682.0,12.0,radio/TV,0,Yes
11547.0,50.0,female,own,little,little,11621.0,9.0,business,0,Yes
11548.0,24.0,female,own,rich,rich,9132.0,16.0,education,0,Yes
11549.0,41.0,male,own,little,rich,18877.0,52.0,car,0,Yes
11550.0,28.0,female,free,moderate,rich,7947.0,31.0,furniture/equipment,1,No
11551.0,26.0,male,own,quite rich,little,17286.0,35.0,furniture/equipment,0,Yes
11552.0,29.0,male,own,quite rich,rich,18190.0,40.0,radio/TV,0,Yes
11553.0,52.0,male,free,moderate,rich,6866.0,27.0,car,0,Yes
11554.0,21.0,female,free,quite rich,rich,1925.0,41.0,repairs,0,Yes
11555.0,53.0,female,rent,moderate,rich,13689.0,27.0,business,0,Yes
11556.0,45.0,male,own,quite rich,moderate,4003.0,22.0,domestic appliances,0,Yes
11557.0,74.0,female,free,moderate,rich,19603.0,10.0,domestic appliances,0,Yes
11558.0,30.0,female,own,moderate,moderate,10783.0,7.0,education,1,No
11559.0,40.0,female,own,rich,rich,3974.0,24.0,car,0,Yes
11560.0,36.0,male,own,little,rich,330.0,58.0,education,1,No
11561.0,59.0,female,own,moderate,moderate,17918.0,21.0,car,0,Yes
11562.0,54.0,female,free,moderate,rich,4272.0,12.0,education,0,Yes
11563.0,56.0,female,rent,rich,little,4167.0,42.0,domestic appliances,1,No
11564.0,41.0,male,own,rich,moderate,4838.0,47.0,furniture/equipment,0,Yes
11565.0,33.0,male,rent,quite rich,little,14871.0,40.0,repairs,1,No
11566.0,50.0,male,own,moderate,little,17852.0,10.0,radio/TV,1,No
11567.0,29.0,female,rent,moderate,moderate,1132.0,19.0,repairs,0,Yes
11568.0,51.0,male,free,little,moderate,9336.0,47.0,repairs,1,No
11569.0,24.0,female,own,moderate,rich,1950.0,15.0,domestic appliances,0,Yes
11570.0,28.0,male,own,moderate,moderate,19485.0,45.0,domestic appliances,1,No
11571.0,48.0,female,rent,quite rich,little,17912.0,51.0,furniture/equipment,1,No
11572.0,46.0,male,free,quite rich,rich,629.0,11.0,car,0,Yes
11573.0,30.0,male,own,moderate,moderate,15531.0,27.0,domestic appliances,0,Yes
11574.0,48.0,female,rent,moderate,little,5336.0,57.0,repairs,0,Yes
11575.0,19.0,male,free,moderate,moderate,8392.0,59.0,domestic appliances,1,No
11576.0,56.0,female,free,quite rich,little,18553.0,39.0,furniture/equipment,0,Yes
11577.0,32.0,female,rent,moderate,moderate,7514.0,44.0,car,0,Yes
11578.0,74.0,female,free,moderate,moderate,2862.0,32.0,domestic appliances,0,Yes
11579.0,28.0,female,own,little,moderate,15300.0,10.0,car,0,Yes
11580.0,51.0,female,free,rich,moderate,8471.0,37.0,domestic appliances,1,No
11581.0,56.0,female,free,quite rich,moderate,5478.0,42.0,domestic appliances,0,Yes
11582.0,21.0,male,own,quite rich,moderate,8293.0,22.0,repairs,0,Yes
11583.0,28.0,male,own,moderate,rich,6944.0,11.0,car,0,Yes
11584.0,46.0,male,free,rich,little,16250.0,10.0,business,0,Yes
11585.0,19.0,male,rent,moderate,rich,3879.0,17.0,furniture/equipment,0,Yes
11586.0,33.0,male,own,quite rich,rich,4241.0,11.0,furniture/equipment,0,Yes
11587.0,56.0,male,own,rich,moderate,7466.0,9.0,radio/TV,1,No
11588.0,30.0,female,rent,quite rich,moderate,11813.0,16.0,business,0,Yes
11589.0,54.0,female,own,little,little,1408.0,43.0,repairs,1,No
11590.0,34.0,female,rent,quite rich,moderate,11043.0,6.0,radio/TV,0,Yes
11591.0,38.0,male,own,moderate,moderate,7132.0,47.0,domestic appliances,0,Yes
11592.0,61.0,female,free,little,moderate,17850.0,36.0,radio/TV,1,No
11593.0,36.0,female,free,little,moderate,19634.0,11.0,education,1,No
11594.0,24.0,female,rent,rich,moderate,4554.0,32.0,education,0,Yes
11595.0,55.0,female,free,rich,moderate,19424.0,38.0,education,0,Yes
11596.0,25.0,male,rent,rich,little,7981.0,7.0,education,0,Yes
11597.0,30.0,female,free,moderate,moderate,6472.0,13.0,business,0,Yes
11598.0,54.0,female,rent,rich,moderate,19756.0,35.0,education,1,No
11599.0,19.0,female,rent,little,little,9174.0,44.0,furniture/equipment,1,No
11600.0,58.0,male,free,rich,little,14781.0,46.0,education,1,No
11601.0,28.0,male,own,rich,moderate,17355.0,20.0,radio/TV,0,Yes
11602.0,41.0,female,own,rich,moderate,14965.0,21.0,education,0,Yes
11603.0,23.0,female,rent,moderate,moderate,8034.0,12.0,furniture/equipment,0,Yes
11604.0,43.0,male,rent,little,rich,10936.0,18.0,domestic appliances,1,No
11605.0,24.0,male,free,moderate,moderate,12896.0,49.0,radio/TV,0,Yes
11606.0,74.0,female,free,little,moderate,2051.0,6.0,car,0,Yes
11607.0,56.0,male,free,moderate,moderate,18388.0,10.0,education,1,No
11608.0,36.0,male,rent,quite rich,moderate,994.0,6.0,domestic appliances,0,Yes
11609.0,23.0,male,free,rich,rich,3305.0,23.0,business,0,Yes
11610.0,60.0,female,free,little,moderate,18265.0,45.0,education,0,Yes
11611.0,46.0,male,free,quite rich,moderate,14304.0,51.0,car,1,No
11612.0,60.0,male,rent,rich,moderate,14102.0,30.0,domestic appliances,1,No
11613.0,56.0,female,rent,quite rich,little,16974.0,17.0,business,0,Yes
11614.0,19.0,female,free,moderate,rich,18620.0,7.0,car,1,No
11615.0,36.0,female,rent,quite rich,little,10205.0,37.0,business,0,Yes
11616.0,21.0,male,own,quite rich,moderate,3390.0,20.0,repairs,0,Yes
11617.0,23.0,male,rent,moderate,rich,17017.0,32.0,radio/TV,1,No
11618.0,66.0,female,free,quite rich,little,3557.0,25.0,furniture/equipment,0,Yes
11619.0,74.0,female,free,rich,moderate,8030.0,20.0,car,1,No
11620.0,54.0,female,rent,rich,moderate,15410.0,55.0,radio/TV,0,Yes
11621.0,45.0,female,free,quite rich,little,652.0,57.0,car,1,No
11622.0,47.0,female,own,moderate,moderate,3437.0,44.0,furniture/equipment,1,No
11623.0,24.0,male,free,quite rich,rich,13971.0,19.0,car,1,No
11624.0,26.0,male,rent,rich,moderate,18827.0,47.0,furniture/equipment,1,No
11625.0,42.0,female,rent,quite rich,moderate,9153.0,54.0,furniture/equipment,1,No
11626.0,50.0,male,rent,quite rich,little,1669.0,33.0,radio/TV,0,Yes
11627.0,18.0,female,rent,rich,moderate,3504.0,33.0,domestic appliances,0,Yes
11628.0,68.0,male,free,quite rich,little,573.0,36.0,car,1,No
11629.0,23.0,male,rent,little,little,18872.0,20.0,domestic appliances,1,No
11630.0,35.0,female,rent,quite rich,little,14721.0,27.0,business,0,Yes
11631.0,27.0,female,own,moderate,rich,9882.0,20.0,furniture/equipment,0,Yes
11632.0,45.0,female,free,moderate,little,18298.0,25.0,car,0,Yes
11633.0,28.0,female,own,rich,little,219.0,7.0,domestic appliances,0,Yes
11634.0,50.0,male,free,moderate,little,8874.0,16.0,radio/TV,1,No
11635.0,18.0,male,rent,moderate,moderate,19564.0,22.0,education,0,Yes
11636.0,30.0,female,free,rich,rich,3294.0,53.0,education,0,Yes
11637.0,54.0,male,rent,moderate,little,8736.0,49.0,furniture/equipment,0,Yes
11638.0,37.0,female,rent,little,rich,4857.0,25.0,furniture/equipment,0,Yes
11639.0,18.0,female,own,moderate,rich,4702.0,45.0,repairs,0,Yes
11640.0,69.0,female,free,rich,little,12750.0,32.0,radio/TV,0,Yes
11641.0,20.0,female,free,quite rich,little,999.0,58.0,furniture/equipment,0,Yes
11642.0,35.0,female,rent,rich,moderate,17541.0,51.0,radio/TV,0,Yes
11643.0,58.0,male,own,rich,little,14366.0,23.0,education,0,Yes
11644.0,31.0,male,own,rich,rich,8311.0,30.0,radio/TV,0,Yes
11645.0,48.0,male,rent,moderate,rich,12567.0,33.0,furniture/equipment,1,No
11646.0,44.0,female,own,moderate,little,7282.0,59.0,radio/TV,1,No
11647.0,34.0,female,own,quite rich,moderate,6231.0,47.0,furniture/equipment,0,Yes
11648.0,72.0,male,own,little,moderate,15096.0,18.0,business,1,No
11649.0,63.0,male,rent,rich,little,18657.0,16.0,education,0,Yes
11650.0,46.0,female,own,moderate,little,12931.0,23.0,radio/TV,1,No
11651.0,53.0,male,rent,quite rich,moderate,3892.0,35.0,car,0,Yes
11652.0,54.0,female,rent,little,moderate,5221.0,20.0,domestic appliances,1,No
11653.0,43.0,female,rent,rich,moderate,2793.0,59.0,furniture/equipment,1,No
11654.0,70.0,female,free,quite rich,rich,9468.0,24.0,domestic appliances,0,Yes
11655.0,34.0,male,rent,quite rich,rich,10028.0,49.0,furniture/equipment,0,Yes
11656.0,39.0,female,free,quite rich,little,12932.0,52.0,radio/TV,0,Yes
11657.0,42.0,female,free,moderate,moderate,2543.0,33.0,education,0,Yes
11658.0,19.0,male,free,moderate,moderate,9274.0,40.0,radio/TV,0,Yes
11659.0,72.0,female,rent,rich,little,6330.0,31.0,domestic appliances,1,No
11660.0,39.0,female,own,moderate,little,14408.0,56.0,education,0,Yes
11661.0,22.0,male,free,little,rich,13332.0,37.0,furniture/equipment,0,Yes
11662.0,21.0,male,free,moderate,rich,5318.0,22.0,education,0,Yes
11663.0,53.0,female,own,little,rich,12972.0,28.0,business,0,Yes
11664.0,23.0,male,free,moderate,moderate,12482.0,56.0,radio/TV,0,Yes
11665.0,69.0,male,free,rich,little,5617.0,49.0,radio/TV,1,No
11666.0,38.0,female,free,moderate,moderate,13525.0,12.0,education,0,Yes
11667.0,30.0,female,rent,moderate,moderate,13285.0,51.0,radio/TV,0,Yes
11668.0,71.0,female,free,quite rich,moderate,8778.0,57.0,radio/TV,0,Yes
11669.0,54.0,female,own,moderate,moderate,14324.0,15.0,domestic appliances,1,No
11670.0,72.0,female,own,rich,little,5760.0,56.0,car,1,No
11671.0,42.0,female,free,quite rich,moderate,12309.0,36.0,radio/TV,1,No
11672.0,43.0,male,rent,rich,moderate,2082.0,14.0,domestic appliances,0,Yes
11673.0,72.0,female,free,moderate,little,15550.0,39.0,furniture/equipment,0,Yes
11674.0,56.0,male,own,rich,rich,7177.0,41.0,education,1,No
11675.0,37.0,male,own,moderate,moderate,13615.0,6.0,domestic appliances,0,Yes
11676.0,50.0,female,own,quite rich,little,15832.0,7.0,business,1,No
11677.0,31.0,male,rent,quite rich,moderate,5852.0,7.0,domestic appliances,0,Yes
11678.0,73.0,female,free,quite rich,rich,10456.0,40.0,education,0,Yes
11679.0,53.0,male,free,rich,rich,16274.0,55.0,repairs,1,No
11680.0,34.0,male,rent,quite rich,moderate,14982.0,56.0,education,1,No
11681.0,38.0,male,free,little,little,5581.0,11.0,furniture/equipment,1,No
11682.0,63.0,male,free,rich,rich,1654.0,41.0,furniture/equipment,0,Yes
11683.0,33.0,male,own,rich,moderate,16587.0,55.0,furniture/equipment,1,No
11684.0,63.0,male,free,moderate,rich,11088.0,34.0,education,0,Yes
11685.0,33.0,female,free,moderate,little,2427.0,59.0,education,1,No
11686.0,73.0,male,own,quite rich,rich,2177.0,23.0,repairs,1,No
11687.0,37.0,female,free,moderate,moderate,11508.0,8.0,repairs,0,Yes
11688.0,46.0,female,free,rich,moderate,9524.0,47.0,repairs,0,Yes
11689.0,45.0,male,free,quite rich,moderate,3115.0,16.0,repairs,0,Yes
11690.0,25.0,male,rent,quite rich,rich,18375.0,46.0,furniture/equipment,1,No
11691.0,41.0,male,rent,moderate,little,9523.0,53.0,education,1,No
11692.0,20.0,female,rent,moderate,moderate,6553.0,50.0,car,0,Yes
11693.0,42.0,male,own,moderate,rich,3023.0,17.0,radio/TV,0,Yes
11694.0,36.0,female,own,rich,moderate,19257.0,30.0,furniture/equipment,1,No
11695.0,50.0,male,free,rich,moderate,15203.0,44.0,radio/TV,0,Yes
11696.0,19.0,male,rent,moderate,rich,16000.0,33.0,repairs,0,Yes
11697.0,32.0,female,own,little,little,3121.0,36.0,car,0,Yes
11698.0,39.0,male,free,rich,moderate,17810.0,13.0,radio/TV,0,Yes
11699.0,27.0,female,free,quite rich,moderate,12103.0,39.0,radio/TV,1,No
11700.0,35.0,male,own,moderate,moderate,17110.0,43.0,domestic appliances,1,No
11701.0,39.0,male,free,moderate,moderate,13518.0,30.0,radio/TV,0,Yes
11702.0,63.0,male,rent,moderate,moderate,1387.0,34.0,domestic appliances,1,No
11703.0,66.0,male,free,rich,rich,5759.0,16.0,repairs,0,Yes
11704.0,44.0,male,own,little,little,16533.0,23.0,furniture/equipment,1,No
11705.0,30.0,female,rent,little,little,8742.0,22.0,car,1,No
11706.0,50.0,female,rent,moderate,little,9361.0,38.0,domestic appliances,0,Yes
11707.0,22.0,female,rent,little,little,8768.0,48.0,repairs,0,Yes
11708.0,43.0,female,own,moderate,rich,11333.0,25.0,domestic appliances,0,Yes
11709.0,30.0,female,own,quite rich,little,18693.0,30.0,repairs,0,Yes
11710.0,44.0,male,free,quite rich,little,11585.0,15.0,business,0,Yes
11711.0,74.0,male,free,little,moderate,9407.0,9.0,education,1,No
11712.0,31.0,male,free,rich,moderate,11958.0,11.0,domestic appliances,0,Yes
11713.0,41.0,male,free,rich,moderate,15801.0,28.0,radio/TV,0,Yes
11714.0,20.0,male,own,rich,little,3282.0,41.0,domestic appliances,1,No
11715.0,64.0,female,free,moderate,rich,12612.0,8.0,radio/TV,0,Yes
11716.0,68.0,female,own,quite rich,rich,583.0,31.0,domestic appliances,1,No
11717.0,66.0,female,free,moderate,rich,1201.0,23.0,radio/TV,0,Yes
11718.0,47.0,female,rent,moderate,moderate,19996.0,22.0,domestic appliances,1,No
11719.0,52.0,female,free,rich,rich,14868.0,19.0,car,0,Yes
11720.0,65.0,male,free,moderate,moderate,12757.0,42.0,car,1,No
11721.0,31.0,male,own,rich,rich,9347.0,56.0,radio/TV,0,Yes
11722.0,29.0,male,free,rich,little,941.0,21.0,repairs,0,Yes
11723.0,45.0,male,own,little,moderate,14506.0,33.0,furniture/equipment,0,Yes
11724.0,61.0,female,own,quite rich,rich,6366.0,44.0,business,0,Yes
11725.0,46.0,female,free,rich,moderate,2785.0,39.0,car,0,Yes
11726.0,60.0,male,own,moderate,little,15901.0,54.0,furniture/equipment,1,No
11727.0,34.0,male,free,little,moderate,13582.0,10.0,radio/TV,0,Yes
11728.0,57.0,male,own,rich,moderate,6779.0,57.0,radio/TV,1,No
11729.0,66.0,male,own,little,moderate,19195.0,45.0,car,1,No
11730.0,38.0,male,rent,moderate,rich,19408.0,44.0,furniture/equipment,0,Yes
11731.0,74.0,male,rent,rich,rich,18599.0,9.0,car,1,No
11732.0,40.0,female,own,quite rich,moderate,13049.0,53.0,furniture/equipment,1,No
11733.0,37.0,female,own,little,rich,2384.0,7.0,car,0,Yes
11734.0,28.0,female,own,quite rich,rich,8437.0,18.0,repairs,0,Yes
11735.0,74.0,female,own,little,little,6202.0,32.0,repairs,1,No
11736.0,74.0,male,free,quite rich,little,19806.0,41.0,radio/TV,1,No
11737.0,51.0,male,free,moderate,little,2928.0,13.0,business,0,Yes
11738.0,27.0,male,free,moderate,little,8037.0,25.0,radio/TV,0,Yes
11739.0,27.0,male,rent,moderate,moderate,14488.0,59.0,repairs,1,No
11740.0,60.0,female,free,rich,rich,7063.0,33.0,repairs,0,Yes
11741.0,23.0,male,own,moderate,little,2979.0,48.0,furniture/equipment,1,No
11742.0,53.0,male,rent,quite rich,moderate,4013.0,45.0,business,0,Yes
11743.0,41.0,female,own,rich,little,19822.0,54.0,domestic appliances,0,Yes
11744.0,29.0,male,free,moderate,moderate,10582.0,49.0,domestic appliances,0,Yes
11745.0,60.0,female,rent,moderate,little,5059.0,38.0,repairs,1,No
11746.0,72.0,male,own,moderate,little,17629.0,44.0,business,1,No
11747.0,40.0,female,own,rich,rich,4182.0,53.0,business,1,No
11748.0,44.0,female,own,moderate,rich,13727.0,27.0,domestic appliances,0,Yes
11749.0,74.0,male,free,moderate,little,14764.0,20.0,radio/TV,1,No
11750.0,62.0,male,free,little,rich,14274.0,44.0,domestic appliances,1,No
11751.0,54.0,female,own,moderate,moderate,3950.0,18.0,car,0,Yes
11752.0,23.0,male,free,moderate,moderate,8562.0,47.0,repairs,0,Yes
11753.0,18.0,female,own,rich,little,11678.0,43.0,business,1,No
11754.0,23.0,male,own,quite rich,moderate,9301.0,28.0,radio/TV,0,Yes
11755.0,67.0,female,free,moderate,moderate,1342.0,15.0,radio/TV,0,Yes
11756.0,39.0,male,own,quite rich,little,17663.0,30.0,domestic appliances,0,Yes
11757.0,58.0,female,own,rich,rich,10127.0,11.0,radio/TV,0,Yes
11758.0,41.0,female,own,moderate,rich,5525.0,11.0,education,0,Yes
11759.0,42.0,male,own,quite rich,little,9910.0,40.0,repairs,1,No
11760.0,32.0,male,own,quite rich,rich,736.0,8.0,radio/TV,0,Yes
11761.0,43.0,female,own,rich,rich,16409.0,41.0,furniture/equipment,1,No
11762.0,25.0,female,rent,moderate,moderate,15711.0,57.0,furniture/equipment,0,Yes
11763.0,68.0,female,rent,moderate,moderate,15677.0,33.0,education,1,No
11764.0,41.0,male,own,moderate,rich,6700.0,57.0,radio/TV,0,Yes
11765.0,65.0,female,own,moderate,moderate,9707.0,39.0,domestic appliances,0,Yes
11766.0,55.0,female,own,moderate,moderate,6102.0,52.0,business,0,Yes
11767.0,23.0,male,free,rich,moderate,4892.0,58.0,repairs,1,No
11768.0,71.0,female,free,moderate,rich,504.0,27.0,education,1,No
11769.0,52.0,male,rent,moderate,moderate,19321.0,16.0,car,1,No
11770.0,59.0,female,rent,little,little,3660.0,51.0,education,1,No
11771.0,18.0,male,rent,quite rich,rich,5355.0,40.0,business,1,No
11772.0,63.0,male,free,little,rich,11361.0,11.0,domestic appliances,1,No
11773.0,53.0,male,rent,rich,little,17678.0,27.0,repairs,1,No
11774.0,29.0,male,own,little,rich,5587.0,16.0,education,0,Yes
11775.0,55.0,male,rent,moderate,moderate,4349.0,7.0,business,0,Yes
11776.0,28.0,male,rent,quite rich,moderate,1044.0,25.0,furniture/equipment,0,Yes
11777.0,29.0,female,own,quite rich,moderate,5786.0,21.0,education,0,Yes
11778.0,59.0,male,own,rich,little,2850.0,9.0,furniture/equipment,0,Yes
11779.0,67.0,female,rent,rich,little,12706.0,56.0,furniture/equipment,0,Yes
11780.0,56.0,male,free,quite rich,little,16854.0,15.0,car,1,No
11781.0,24.0,male,rent,rich,moderate,17529.0,21.0,repairs,0,Yes
11782.0,28.0,female,free,quite rich,little,8238.0,48.0,business,0,Yes
11783.0,53.0,male,free,quite rich,moderate,11121.0,11.0,education,0,Yes
11784.0,69.0,female,own,moderate,little,14340.0,10.0,furniture/equipment,0,Yes
11785.0,48.0,female,free,moderate,moderate,3245.0,27.0,domestic appliances,0,Yes
11786.0,50.0,female,rent,quite rich,little,13121.0,54.0,repairs,0,Yes
11787.0,30.0,male,free,little,rich,745.0,35.0,education,0,Yes
11788.0,35.0,female,free,quite rich,little,1372.0,7.0,repairs,0,Yes
11789.0,58.0,female,rent,moderate,moderate,10075.0,31.0,business,0,Yes
11790.0,73.0,female,own,quite rich,moderate,9306.0,26.0,car,0,Yes
11791.0,41.0,male,free,quite rich,little,15472.0,54.0,education,1,No
11792.0,26.0,male,rent,moderate,moderate,4730.0,35.0,domestic appliances,0,Yes
11793.0,48.0,male,free,moderate,rich,12294.0,16.0,business,0,Yes
11794.0,72.0,male,free,rich,moderate,13954.0,6.0,business,0,Yes
11795.0,58.0,male,free,moderate,rich,12227.0,6.0,radio/TV,0,Yes
11796.0,27.0,female,free,rich,moderate,10394.0,54.0,radio/TV,1,No
11797.0,19.0,female,rent,rich,moderate,1395.0,51.0,business,0,Yes
11798.0,55.0,female,free,little,little,3009.0,9.0,car,1,No
11799.0,32.0,female,rent,quite rich,moderate,11533.0,8.0,furniture/equipment,0,Yes
11800.0,20.0,male,own,rich,moderate,18430.0,6.0,repairs,1,No
11801.0,60.0,male,own,rich,moderate,10205.0,43.0,repairs,0,Yes
11802.0,48.0,male,own,rich,rich,15078.0,24.0,education,0,Yes
11803.0,23.0,male,rent,little,little,1423.0,39.0,furniture/equipment,0,Yes
11804.0,20.0,female,rent,moderate,moderate,2993.0,54.0,education,0,Yes
11805.0,73.0,female,rent,rich,little,18580.0,7.0,domestic appliances,1,No
11806.0,28.0,female,own,moderate,moderate,17729.0,21.0,car,0,Yes
